Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2VzCjpKvPB1l1tqLndtAQa,"Por las Noches","Por las Noches","Peso Pluma",2021-06-11,239845,4,false,,1970-01-01T00:00:00Z,"corrido,corridos tumbados,corridos bélicos,música mexicana,sierreño,sad sierreño,banda","El Cártel de Los Ángeles",0.807,0.595,0,-7.19,1,0.0325,0.31,0.0000244,0.0735,0.392,92.491,4
spotify:track:7E4qUlNYocWix5FKBdw5CN,"OH! TENGO SUERTE","SEYCHELLES","Masayoshi Takanaka",1976,252666,67,false,,1970-01-01T00:00:00Z,"jazz fusion,city pop,jazz funk","Universal Music LLC",0.519,0.744,2,-9.487,1,0.0432,0.68,0.0526,0.123,0.408,93.555,4
spotify:track:0d28khcov6AiegSCpG5TuT,"Feel Good Inc.","Demon Days","Gorillaz;De La Soul",2005-05-23,222640,91,false,,1970-01-01T00:00:00Z,"jazz rap,east coast hip hop","Parlophone UK",0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
spotify:track:5OnLWxxMNmTmXFaT8uRm3m,"HALO","Renaissance Of Rave","Sub Zero Project",2022-07-01,188991,50,false,,1970-01-01T00:00:00Z,"hardstyle,frenchcore,hardcore","Dirty Workz",0.496,0.753,8,-6.253,0,0.0663,0.00158,0.00327,0.407,0.141,150.351,4
spotify:track:0FxtC8uFapbpDBliAU3sd6,"AMG","Nata Montana","Natanael Cano;Peso Pluma;Gabito Ballesteros",2023-06-30,174942,72,true,,1970-01-01T00:00:00Z,"corridos tumbados,corrido,corridos bélicos,sierreño,sad sierreño,electro corridos,música mexicana,banda","WEA Latina",0.772,0.73,11,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,3
spotify:track:1Hv1VTm8zeOeybub15mA2R,"Smooth Operator - Single Version","The Best of Sade","Sade",1994-10-31,258693,83,false,,1970-01-01T00:00:00Z,"","Epic",0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,4
spotify:track:39shmbIHICJ2Wxnk1fPSdz,"Should I Stay or Should I Go - Remastered","Combat Rock (Remastered)","The Clash",1982,188987,84,false,,1970-01-01T00:00:00Z,"punk","Sony Music UK",0.743,0.836,2,-6.465,1,0.116,0.0804,0,0.384,0.82,113.375,4
spotify:track:4qv2m0hQwaVF5ss13PXrQK,"Followers","Greatest Hits Vol. 1","AREA21;Martin Garrix;Maejor",2021-11-12,177186,44,false,,1970-01-01T00:00:00Z,"edm,progressive house,electronica","Hollywood Records",0.561,0.811,11,-4.167,1,0.0403,0.194,0.0000613,0.309,0.34,145.04,4
spotify:track:6xEg0lNce24BEPjCjqy5JB,"Somebody Else's Guy","Somebody Else's Guy","Jocelyn Brown",1984-01-01,386026,61,false,,1970-01-01T00:00:00Z,"","UNIDISC MUSIC INC.",0.745,0.728,6,-9.843,1,0.0574,0.00353,0.0011,0.099,0.623,103.015,4
spotify:track:2TjdnqlpwOjhijHCwHCP2d,"The Great Gig in the Sky","The Dark Side of the Moon","Pink Floyd",1973-03-01,284413,77,false,,1970-01-01T00:00:00Z,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.274,0.217,5,-13.814,1,0.0345,0.767,0.896,0.0832,0.181,116.334,4
spotify:track:0BNyKP5Or3d9XG65zTn7VB,"Hello","Smash (Deluxe)","Martin Solveig;Dragonette",2011,281429,53,false,,1970-01-01T00:00:00Z,"french house","Big Beat Records/Atlantic",0.665,0.93,3,-4.201,1,0.0314,0.0257,0.012,0.054,0.461,127.979,4
spotify:track:2p8IUWQDrpjuFltbdgLOag,"After Hours","After Hours","The Weeknd",2020-03-20,361026,82,false,,1970-01-01T00:00:00Z,"","Republic Records",0.658,0.572,5,-6.099,0,0.0308,0.0811,0.0061,0.121,0.144,108.968,4
spotify:track:3OrqExOwr13y6UCI1LGhA4,"I Will Always Think of You","BoJack Horseman (Music from the Netflix Original Series)","Jane Krakowski;Colman Domingo",2017-09-08,82146,51,false,,1970-01-01T00:00:00Z,"","Lakeshore Records",0.519,0.181,5,-9.982,1,0.0795,0.944,0,0.0887,0.488,165.316,3
spotify:track:3s7MCdXyWmwjdcWh7GWXas,"Violent Crimes","ye","Kanye West",2018-06-01,215320,81,true,,1970-01-01T00:00:00Z,"rap","Getting Out Our Dreams, Inc./Def Jam Recordings",0.669,0.419,1,-6.724,0,0.522,0.376,0,0.187,0.0397,109.813,4
spotify:track:3h8tI65xdfpQyTAy7Grqwa,"Potion (with Dua Lipa & Young Thug)","Funk Wav Bounces Vol. 2","Calvin Harris;Dua Lipa;Young Thug",2022-08-05,215215,52,true,,1970-01-01T00:00:00Z,"edm,pop,rap,melodic rap,trap","Columbia",0.824,0.697,11,-4.869,0,0.0473,0.158,0.0000411,0.0751,0.757,99.987,4
spotify:track:6WSFHH1ReDQoeT7bUsufBo,"Zing - Vecht - Huil - Bid - Lach - Werk en Bewonder","De Top 10 Van","Ramses Shaffy",2011-12-02,281146,40,false,,1970-01-01T00:00:00Z,"nederpop,hollands","CNR Music",0.512,0.338,2,-16.852,1,0.0922,0.559,0,0.96,0.511,130.292,4
